"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id","unit_price","quantity","discount"
"10493","LAMAI",4,"1997-04-02","1997-04-30","1997-04-10",3,"10.6400003","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","69","28.8","10","0.1"
"10494","COMMI",4,"1997-04-02","1997-04-30","1997-04-09",2,"65.9899979","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","SP","05432-043","Brazil","56","30.4","30","0.0"
"10495","LAUGB",3,"1997-04-03","1997-05-01","1997-04-11",3,"4.6500001","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada","23","7.2","10","0.0"
"10495","LAUGB",3,"1997-04-03","1997-05-01","1997-04-11",3,"4.6500001","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada","41","7.7","20","0.0"
"10495","LAUGB",3,"1997-04-03","1997-05-01","1997-04-11",3,"4.6500001","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada","77","10.4","5","0.0"
"10496","TRADH",7,"1997-04-04","1997-05-02","1997-04-07",2,"46.7700005","Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","SP","05634-030","Brazil","31","10.0","20","0.05"
"10497","LEHMS",7,"1997-04-04","1997-05-02","1997-04-07",1,"36.2099991","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","56","30.4","14","0.0"
"10497","LEHMS",7,"1997-04-04","1997-05-02","1997-04-07",1,"36.2099991","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","72","27.8","25","0.0"
"10497","LEHMS",7,"1997-04-04","1997-05-02","1997-04-07",1,"36.2099991","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","77","10.4","25","0.0"
"10498","HILAA",8,"1997-04-07","1997-05-05","1997-04-11",2,"29.75","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","24","4.5","14","0.0"
"10498","HILAA",8,"1997-04-07","1997-05-05","1997-04-11",2,"29.75","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","40","18.4","5","0.0"
"10498","HILAA",8,"1997-04-07","1997-05-05","1997-04-11",2,"29.75","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","42","14.0","30","0.0"
"10499","LILAS",4,"1997-04-08","1997-05-06","1997-04-16",2,"102.019997","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","28","45.6","20","0.0"
"10499","LILAS",4,"1997-04-08","1997-05-06","1997-04-16",2,"102.019997","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","49","20.0","25","0.0"
"10500","LAMAI",6,"1997-04-09","1997-05-07","1997-04-17",1,"42.6800003","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","15","15.5","12","0.05"
"10500","LAMAI",6,"1997-04-09","1997-05-07","1997-04-17",1,"42.6800003","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","28","45.6","8","0.05"
"10501","BLAUS",9,"1997-04-09","1997-05-07","1997-04-16",3,"8.85000038","Blauer See Delikatessen","Forsterstr. 57","Mannheim",NULL,"68306","Germany","54","7.45","20","0.0"
"10502","PERIC",2,"1997-04-10","1997-05-08","1997-04-29",1,"69.3199997","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",NULL,"05033","Mexico","45","9.5","21","0.0"
"10502","PERIC",2,"1997-04-10","1997-05-08","1997-04-29",1,"69.3199997","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",NULL,"05033","Mexico","53","32.8","6","0.0"
"10502","PERIC",2,"1997-04-10","1997-05-08","1997-04-29",1,"69.3199997","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",NULL,"05033","Mexico","67","14.0","30","0.0"
"10503","HUNGO",6,"1997-04-11","1997-05-09","1997-04-16",2,"16.7399998","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","14","23.25","70","0.0"
"10503","HUNGO",6,"1997-04-11","1997-05-09","1997-04-16",2,"16.7399998","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","65","21.05","20","0.0"
"10504","WHITC",4,"1997-04-11","1997-05-09","1997-04-18",3,"59.1300011","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","2","19.0","12","0.0"
"10504","WHITC",4,"1997-04-11","1997-05-09","1997-04-18",3,"59.1300011","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","21","10.0","12","0.0"
"10504","WHITC",4,"1997-04-11","1997-05-09","1997-04-18",3,"59.1300011","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","53","32.8","10","0.0"
"10504","WHITC",4,"1997-04-11","1997-05-09","1997-04-18",3,"59.1300011","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","61","28.5","25","0.0"
"10505","MEREP",3,"1997-04-14","1997-05-12","1997-04-21",3,"7.13000011","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","62","49.3","3","0.0"
"10506","KOENE",9,"1997-04-15","1997-05-13","1997-05-02",2,"21.1900005","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","25","14.0","18","0.1"
"10506","KOENE",9,"1997-04-15","1997-05-13","1997-05-02",2,"21.1900005","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","70","15.0","14","0.1"
"10507","ANTON",7,"1997-04-15","1997-05-13","1997-04-22",1,"47.4500008","Antonio Moreno Taquería","Mataderos  2312","México D.F.",NULL,"05023","Mexico","43","46.0","15","0.15"
"10507","ANTON",7,"1997-04-15","1997-05-13","1997-04-22",1,"47.4500008","Antonio Moreno Taquería","Mataderos  2312","México D.F.",NULL,"05023","Mexico","48","12.75","15","0.15"
"10508","OTTIK",1,"1997-04-16","1997-05-14","1997-05-13",2,"4.98999977","Ottilies Käseladen","Mehrheimerstr. 369","Köln",NULL,"50739","Germany","13","6.0","10","0.0"
"10508","OTTIK",1,"1997-04-16","1997-05-14","1997-05-13",2,"4.98999977","Ottilies Käseladen","Mehrheimerstr. 369","Köln",NULL,"50739","Germany","39","18.0","10","0.0"
"10509","BLAUS",4,"1997-04-17","1997-05-15","1997-04-29",1,"0.150000006","Blauer See Delikatessen","Forsterstr. 57","Mannheim",NULL,"68306","Germany","28","45.6","3","0.0"
"10510","SAVEA",6,"1997-04-18","1997-05-16","1997-04-28",3,"367.630005","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","29","123.79","36","0.0"
"10510","SAVEA",6,"1997-04-18","1997-05-16","1997-04-28",3,"367.630005","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","75","7.75","36","0.1"
"10511","BONAP",4,"1997-04-18","1997-05-16","1997-04-21",3,"350.640015","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","4","22.0","50","0.15"
"10511","BONAP",4,"1997-04-18","1997-05-16","1997-04-21",3,"350.640015","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","7","30.0","50","0.15"
"10511","BONAP",4,"1997-04-18","1997-05-16","1997-04-21",3,"350.640015","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","8","40.0","10","0.15"
"10512","FAMIA",7,"1997-04-21","1997-05-19","1997-04-24",2,"3.52999997","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","24","4.5","10","0.15"
"10512","FAMIA",7,"1997-04-21","1997-05-19","1997-04-24",2,"3.52999997","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","46","12.0","9","0.15"
"10512","FAMIA",7,"1997-04-21","1997-05-19","1997-04-24",2,"3.52999997","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","47","9.5","6","0.15"
"10512","FAMIA",7,"1997-04-21","1997-05-19","1997-04-24",2,"3.52999997","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","60","34.0","12","0.15"
"10513","WANDK",7,"1997-04-22","1997-06-03","1997-04-28",1,"105.650002","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","21","10.0","40","0.2"
"10513","WANDK",7,"1997-04-22","1997-06-03","1997-04-28",1,"105.650002","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","32","32.0","50","0.2"
"10513","WANDK",7,"1997-04-22","1997-06-03","1997-04-28",1,"105.650002","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","61","28.5","15","0.2"
"10514","ERNSH",3,"1997-04-22","1997-05-20","1997-05-16",2,"789.950012","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","20","81.0","39","0.0"
"10514","ERNSH",3,"1997-04-22","1997-05-20","1997-05-16",2,"789.950012","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","28","45.6","35","0.0"
"10514","ERNSH",3,"1997-04-22","1997-05-20","1997-05-16",2,"789.950012","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","56","38.0","70","0.0"
"10514","ERNSH",3,"1997-04-22","1997-05-20","1997-05-16",2,"789.950012","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","65","21.05","39","0.0"
"10514","ERNSH",3,"1997-04-22","1997-05-20","1997-05-16",2,"789.950012","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","75","7.75","50","0.0"
"10515","QUICK",2,"1997-04-23","1997-05-07","1997-05-23",1,"204.470001","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","9","97.0","16","0.15"
"10515","QUICK",2,"1997-04-23","1997-05-07","1997-05-23",1,"204.470001","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","16","17.45","50","0.0"
"10515","QUICK",2,"1997-04-23","1997-05-07","1997-05-23",1,"204.470001","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","27","43.9","120","0.0"
"10515","QUICK",2,"1997-04-23","1997-05-07","1997-05-23",1,"204.470001","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","33","2.5","16","0.15"
"10515","QUICK",2,"1997-04-23","1997-05-07","1997-05-23",1,"204.470001","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","60","34.0","84","0.15"
"10516","HUNGO",2,"1997-04-24","1997-05-22","1997-05-01",3,"62.7799988","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","18","62.5","25","0.1"
"10516","HUNGO",2,"1997-04-24","1997-05-22","1997-05-01",3,"62.7799988","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","41","9.65","80","0.1"
"10516","HUNGO",2,"1997-04-24","1997-05-22","1997-05-01",3,"62.7799988","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","42","14.0","20","0.0"
"10517","NORTS",3,"1997-04-24","1997-05-22","1997-04-29",3,"32.0699997","North/South","South House 300 Queensbridge","London",NULL,"SW7 1RZ","UK","52","7.0","6","0.0"
"10517","NORTS",3,"1997-04-24","1997-05-22","1997-04-29",3,"32.0699997","North/South","South House 300 Queensbridge","London",NULL,"SW7 1RZ","UK","59","55.0","4","0.0"
"10517","NORTS",3,"1997-04-24","1997-05-22","1997-04-29",3,"32.0699997","North/South","South House 300 Queensbridge","London",NULL,"SW7 1RZ","UK","70","15.0","6","0.0"
"10518","TORTU",4,"1997-04-25","1997-05-09","1997-05-05",2,"218.149994","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","24","4.5","5","0.0"
"10518","TORTU",4,"1997-04-25","1997-05-09","1997-05-05",2,"218.149994","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","38","263.5","15","0.0"
"10518","TORTU",4,"1997-04-25","1997-05-09","1997-05-05",2,"218.149994","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","44","19.45","9","0.0"
"10519","CHOPS",6,"1997-04-28","1997-05-26","1997-05-01",3,"91.7600021","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","10","31.0","16","0.05"
"10519","CHOPS",6,"1997-04-28","1997-05-26","1997-05-01",3,"91.7600021","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","56","38.0","40","0.0"
"10519","CHOPS",6,"1997-04-28","1997-05-26","1997-05-01",3,"91.7600021","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","60","34.0","10","0.05"
"10520","SANTG",7,"1997-04-29","1997-05-27","1997-05-01",1,"13.3699999","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","24","4.5","8","0.0"
"10520","SANTG",7,"1997-04-29","1997-05-27","1997-05-01",1,"13.3699999","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","53","32.8","5","0.0"
"10521","CACTU",8,"1997-04-29","1997-05-27","1997-05-02",2,"17.2199993","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina","35","18.0","3","0.0"
"10521","CACTU",8,"1997-04-29","1997-05-27","1997-05-02",2,"17.2199993","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina","41","9.65","10","0.0"
"10521","CACTU",8,"1997-04-29","1997-05-27","1997-05-02",2,"17.2199993","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina","68","12.5","6","0.0"
"10522","LEHMS",4,"1997-04-30","1997-05-28","1997-05-06",1,"45.3300018","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","1","18.0","40","0.2"
"10522","LEHMS",4,"1997-04-30","1997-05-28","1997-05-06",1,"45.3300018","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","8","40.0","24","0.0"
"10522","LEHMS",4,"1997-04-30","1997-05-28","1997-05-06",1,"45.3300018","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","30","25.89","20","0.2"
"10522","LEHMS",4,"1997-04-30","1997-05-28","1997-05-06",1,"45.3300018","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","40","18.4","25","0.2"
"10523","SEVES",7,"1997-05-01","1997-05-29","1997-05-30",2,"77.6299973","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","17","39.0","25","0.1"
"10523","SEVES",7,"1997-05-01","1997-05-29","1997-05-30",2,"77.6299973","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","20","81.0","15","0.1"
"10523","SEVES",7,"1997-05-01","1997-05-29","1997-05-30",2,"77.6299973","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","37","26.0","18","0.1"
"10523","SEVES",7,"1997-05-01","1997-05-29","1997-05-30",2,"77.6299973","Seven Seas Imports","90 Wadhurst Rd.","London",NULL,"OX15 4NB","UK","41","9.65","6","0.1"
"10524","BERGS",1,"1997-05-01","1997-05-29","1997-05-07",2,"244.789993","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","10","31.0","2","0.0"
"10524","BERGS",1,"1997-05-01","1997-05-29","1997-05-07",2,"244.789993","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","30","25.89","10","0.0"
"10524","BERGS",1,"1997-05-01","1997-05-29","1997-05-07",2,"244.789993","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","43","46.0","60","0.0"
"10524","BERGS",1,"1997-05-01","1997-05-29","1997-05-07",2,"244.789993","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","54","7.45","15","0.0"
"10525","BONAP",1,"1997-05-02","1997-05-30","1997-05-23",2,"11.0600004","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","36","19.0","30","0.0"
"10525","BONAP",1,"1997-05-02","1997-05-30","1997-05-23",2,"11.0600004","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","40","18.4","15","0.1"
"10526","WARTH",4,"1997-05-05","1997-06-02","1997-05-15",2,"58.5900002","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","1","18.0","8","0.15"
"10526","WARTH",4,"1997-05-05","1997-06-02","1997-05-15",2,"58.5900002","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","13","6.0","10","0.0"
"10526","WARTH",4,"1997-05-05","1997-06-02","1997-05-15",2,"58.5900002","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","56","38.0","30","0.15"
"10527","QUICK",7,"1997-05-05","1997-06-02","1997-05-07",1,"41.9000015","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","4","22.0","50","0.1"
"10527","QUICK",7,"1997-05-05","1997-06-02","1997-05-07",1,"41.9000015","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","36","19.0","30","0.1"
"10528","GREAL",6,"1997-05-06","1997-05-20","1997-05-09",2,"3.3499999","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","11","21.0","3","0.0"
"10528","GREAL",6,"1997-05-06","1997-05-20","1997-05-09",2,"3.3499999","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","33","2.5","8","0.2"
"10528","GREAL",6,"1997-05-06","1997-05-20","1997-05-09",2,"3.3499999","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","72","34.8","9","0.0"
"10529","MAISD",5,"1997-05-07","1997-06-04","1997-05-09",2,"66.6900024","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","55","24.0","14","0.0"
"10529","MAISD",5,"1997-05-07","1997-06-04","1997-05-09",2,"66.6900024","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","68","12.5","20","0.0"
"10529","MAISD",5,"1997-05-07","1997-06-04","1997-05-09",2,"66.6900024","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","69","36.0","10","0.0"
"10530","PICCO",3,"1997-05-08","1997-06-05","1997-05-12",2,"339.220001","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","17","39.0","40","0.0"
"10530","PICCO",3,"1997-05-08","1997-06-05","1997-05-12",2,"339.220001","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","43","46.0","25","0.0"
"10530","PICCO",3,"1997-05-08","1997-06-05","1997-05-12",2,"339.220001","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","61","28.5","20","0.0"
"10530","PICCO",3,"1997-05-08","1997-06-05","1997-05-12",2,"339.220001","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","76","18.0","50","0.0"
"10531","OCEAN",7,"1997-05-08","1997-06-05","1997-05-19",1,"8.11999989","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",NULL,"1010","Argentina","59","55.0","2","0.0"
"10532","EASTC",7,"1997-05-09","1997-06-06","1997-05-12",3,"74.4599991","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","30","25.89","15","0.0"
"10532","EASTC",7,"1997-05-09","1997-06-06","1997-05-12",3,"74.4599991","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","66","17.0","24","0.0"
"10533","FOLKO",8,"1997-05-12","1997-06-09","1997-05-22",1,"188.039993","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","4","22.0","50","0.05"
"10533","FOLKO",8,"1997-05-12","1997-06-09","1997-05-22",1,"188.039993","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","72","34.8","24","0.0"
"10533","FOLKO",8,"1997-05-12","1997-06-09","1997-05-22",1,"188.039993","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","73","15.0","24","0.05"
"10534","LEHMS",8,"1997-05-12","1997-06-09","1997-05-14",2,"27.9400005","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","30","25.89","10","0.0"
"10534","LEHMS",8,"1997-05-12","1997-06-09","1997-05-14",2,"27.9400005","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","40","18.4","10","0.2"
"10534","LEHMS",8,"1997-05-12","1997-06-09","1997-05-14",2,"27.9400005","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","54","7.45","10","0.2"
"10535","ANTON",4,"1997-05-13","1997-06-10","1997-05-21",1,"15.6400003","Antonio Moreno Taquería","Mataderos  2312","México D.F.",NULL,"05023","Mexico","11","21.0","50","0.1"
"10535","ANTON",4,"1997-05-13","1997-06-10","1997-05-21",1,"15.6400003","Antonio Moreno Taquería","Mataderos  2312","México D.F.",NULL,"05023","Mexico","40","18.4","10","0.1"
"10535","ANTON",4,"1997-05-13","1997-06-10","1997-05-21",1,"15.6400003","Antonio Moreno Taquería","Mataderos  2312","México D.F.",NULL,"05023","Mexico","57","19.5","5","0.1"
"10535","ANTON",4,"1997-05-13","1997-06-10","1997-05-21",1,"15.6400003","Antonio Moreno Taquería","Mataderos  2312","México D.F.",NULL,"05023","Mexico","59","55.0","15","0.1"
"10536","LEHMS",3,"1997-05-14","1997-06-11","1997-06-06",2,"58.8800011","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","12","38.0","15","0.25"
"10536","LEHMS",3,"1997-05-14","1997-06-11","1997-06-06",2,"58.8800011","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","31","12.5","20","0.0"
